"id","name","homepage_url","download_url","url_name","user_count","average_rating","rating_count","updated_at","logged_at","min_month","max_month","twelve_month_contributor_count","total_code_lines","main_language_id","main_language_name","code_added_12months","code_removed_12months","comments_added_12months","comments_removed_12months","blanks_added_12months","blanks_removed_12months","commits_12months","code_added_lastmonth","code_removed_lastmonth","comments_added_lastmonth","comments_removed_lastmonth","blanks_added_lastmonth","blanks_removed_lastmonth","commits_lastmonth","contributors_lastmonth","FactoidGplConflict","FactoidTeamSizeZero","FactoidTeamSizeOne","FactoidTeamSizeSmall","FactoidTeamSizeLarge","FactoidTeamSizeVeryLarge","FactoidCommentsVeryLow","FactoidCommentsLow","FactoidCommentsHigh","FactoidCommentsVeryHigh","FactoidAgeYoung","FactoidAgeOld","FactoidAgeVeryOld","FactoidActivityIncreasing","FactoidActivityDecreasing","code_churn_12months","FactoidActivity","FactoidAge","score.increase","score"
482986,"gvSIG Desktop 2.0","http://www.gvsig.org/web/home/projects/gvsig-desktop","http://www.gvsig.org/web/projects/gvsig-desktop/devel/gvsig/2_0_0/version","gvsig-desktop-2",2,5,1,"2012-06-21T18:11:19Z","2012-06-21T18:05:15Z","2008-05-01","2012-06-01",11,1024564,5,"Java",220712,791343,102064,263471,44046,147768,2408,3805,596774,1097,159443,632,106546,153,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1012055,"NoChange","Old",0.00231864855912545,0.764491553494535
486,"jBPM","http://www.jboss.org/jbpm/","http://sourceforge.net/projects/jbpm/files/","jbpm",53,4.09091,11,"2012-06-20T11:25:38Z","2012-06-20T11:22:08Z","2008-06-01","2012-06-01",30,586216,5,"Java",430520,254623,82253,60195,72335,47567,967,2830,488,491,69,721,27,36,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,685143,"NoChange","Old",0.00198741305067907,0.765485260019874
533988,"TrendrrBeanstalk","http://github.com/dustismo/TrendrrBeanstalk",,"TrendrrBeanstalk",0,,0,"2011-11-14T20:09:10Z","2011-11-14T20:09:09Z","2010-11-01","2011-09-01",4,653,5,"Java",42,42,0,0,0,0,4,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,84,"NoChange","Young",0.00198741305067895,0.767472673070553
3635,"Castor","http://www.castor.org/","http://www.castor.org/download.html",,31,4,3,"2012-06-23T00:17:22Z","2012-06-23T00:16:53Z","2006-04-01","2012-05-01",3,398407,5,"Java",28212,27380,9553,6504,4233,4347,185,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55592,"NoChange","VeryOld",0.00198741305067907,0.769460086121232
31415,"CoFFEE","http://sourceforge.net/projects/coffee-soft",,"coffee-soft",0,,0,"2012-06-24T14:50:56Z","2012-06-24T14:50:35Z","2008-09-01","2012-06-01",3,549199,5,"Java",23146,4732,9826,1228,5328,768,137,283,96,75,19,24,12,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,27878,"Decreasing","Old",0.00198741305067907,0.771447499171911
376996,"almanac","http://code.google.com/p/almanac/",,"almanac",0,,0,"2012-06-24T15:28:20Z","2012-06-24T15:28:18Z","2009-04-01","2012-05-01",3,2833,5,"Java",63,36,6,0,121,0,6,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,99,"Decreasing","Old",0.00198741305067907,0.77343491222259
12868,"XBUP","http://xbup.org","http://xbup.org/?download","xbup",1,,0,"2012-06-24T07:08:27Z","2012-06-24T07:08:03Z","2006-06-01","2012-05-01",2,191423,5,"Java",240714,207870,49823,42908,30498,25846,157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,448584,"Increasing","VeryOld",0.00198741305067895,0.775422325273269
25138,"wikimodel","http://code.google.com/p/wikimodel",,"wikimodel",2,4,2,"2012-06-25T08:57:20Z","2012-06-25T08:57:15Z","2007-05-01","2012-03-01",2,79734,5,"Java",4905,4676,8,10,27,1,7,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9581,"Decreasing","Old",0.00198741305067907,0.777409738323948
31830,"OpenQReg","http://sourceforge.net/projects/openqreg",,"openqreg",0,,0,"2012-06-25T23:11:05Z","2012-06-25T23:10:43Z","2008-05-01","2011-11-01",2,151950,5,"Java",76706,38521,12546,4893,1886,771,85,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,115227,"Increasing","Old",0.00198741305067907,0.779397151374627
479732,"Silverpeas","http://www.silverpeas.org","http://www.silverpeas.org/docs/installation.html","silverpeas",1,,0,"2011-12-23T21:15:50Z","2011-12-23T21:14:48Z","2009-05-01","2011-12-01",20,840707,5,"Java",424626,247040,121324,68669,48596,24238,2375,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,671666,"Increasing","Normal",0.00198741305067895,0.781384564425306
485525,"jaxws-httpserver-httpspi",,,"jaxws-httpserver-httpspi",0,,0,"2012-06-26T02:41:42Z","2012-06-26T02:35:18Z","2010-08-01","2012-06-01",2,1619,5,"Java",23,7,0,0,0,0,5,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,"NoChange","Normal",0.00198741305067907,0.783371977475985
490068,"WebWorks","http://www.blackberry.com/developers/webworks",,"WebWorks",1,,0,"2011-12-27T04:56:10Z","2011-12-27T04:56:09Z","2011-10-01","2011-11-01",2,36892,5,"Java",36994,128,15175,0,7413,0,10,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,37122,"NoChange","Young",0.00198741305067907,0.785359390526664
577604,"gertvv's oops","http://wiki.github.com/gertvv/oops/",,"gertvvs_oops",0,,0,"2012-06-25T01:19:47Z","2012-06-25T01:19:43Z","2007-03-01","2012-03-01",2,8864,5,"Java",83,37,4,0,10,0,5,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,120,"Increasing","VeryOld",0.00198741305067907,0.787346803577344
4358,"JBoss Transactions","http://labs.jboss.com/portal/jbosstm",,"jboss-transactions",13,,0,"2012-06-21T18:23:32Z","2012-06-21T18:23:22Z","2005-12-01","2012-01-01",7,376323,5,"Java",57793,61538,13361,29338,9039,9512,305,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,119331,"Decreasing","VeryOld",0.00198741305067895,0.789334216628023
14793,"Freelords","http://freelords.sourceforge.net/","http://sourceforge.net/projects/freelords/files","freelords",0,,0,"2012-03-22T12:43:09Z","2012-03-22T12:39:18Z","2006-12-01","2012-03-01",8,37369,5,"Java",18846,10329,9314,4233,3842,1645,357,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,29175,"Increasing","VeryOld",0.00198741305067907,0.791321629678702
485463,"LIMA - Accounting software","http://chorem.org/projects/show/lima","http://chorem.org/projects/list_files/lima","lima",2,4.66667,3,"2012-06-22T23:29:06Z","2012-06-22T23:28:29Z","2008-06-01","2012-06-01",8,22914,5,"Java",16537,17332,12225,10365,2103,1929,236,161,248,56,71,8,38,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33869,"NoChange","Old",0.00198741305067907,0.793309042729381
597058,"Pangool","http://pangool.net","https://github.com/datasalt/pangool/tags","pangool",1,,0,"2012-06-22T02:28:59Z","2012-06-22T02:28:58Z","2011-10-01","2012-05-01",6,18776,5,"Java",165070,133526,57083,46373,34326,27035,606,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,298596,"NoChange","Young",0.00198741305067895,0.79529645578006
25908,"Apache Droids","http://incubator.apache.org/droids",,"droids",4,4,1,"2012-06-21T04:42:48Z","2012-06-21T04:42:19Z","2007-12-01","2012-06-01",4,6508,5,"Java",501,1217,172,583,58,186,75,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1718,"NoChange","Old",0.00198741305067907,0.797283868830739
586158,"tern-ecoinformatics-metadata","http://code.google.com/p/tern-ecoinformatics-metadata","http://code.google.com/p/tern-ecoinformatics-metadata/downloads/list","tern-ecoinformatics-metadata",1,,0,"2012-06-26T00:17:19Z","2012-06-26T00:17:14Z","2011-09-01","2011-09-01",2,4320,5,"Java",4323,3,1657,0,670,0,6,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4326,"NoChange","Young",0.00165617754223257,0.798940046372971
586105,"Frege","http://code.google.com/p/frege/",,"Frege",1,,0,"2012-06-23T02:17:59Z","2012-06-23T02:17:56Z","2011-03-01","2012-05-01",4,26246,5,"Java",239021,222344,35642,28376,7509,3688,436,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,461365,"NoChange","Normal",0.00165617754223246,0.800264988406757
31992,"Ikasan Enterprise Integration Platform","http://sourceforge.net/projects/ikasaneip","https://sourceforge.net/projects/ikasaneip/files/","ikasaneip",2,5,1,"2012-06-25T12:50:05Z","2012-06-25T12:50:01Z","2009-08-01","2012-03-01",3,97388,5,"Java",1301,892,574,149,216,82,7,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2193,"Decreasing","Normal",0.00165617754223257,0.80192116594899
358184,"Sodbeans","http://sourceforge.net/projects/sodbeans/",,"sodbeans",0,,0,"2012-06-25T01:57:47Z","2012-06-25T01:57:21Z","2009-11-01","2012-06-01",3,242607,5,"Java",342519,178166,58492,46715,42686,35952,357,604,602,16,18,1,0,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,520685,"Decreasing","Normal",0.00165617754223246,0.803577343491222
586234,"Fuse Fabric","http://fuse.fusesource.org/fabric/","http://fuse.fusesource.org/fabric/download.html","fuse-fabric",4,5,1,"2012-06-21T05:17:37Z","2012-06-21T05:17:09Z","2011-04-01","2012-06-01",24,94858,5,"Java",644526,485571,212439,162155,126236,93170,2784,7418,1994,1856,192,1006,224,87,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1130097,"NoChange","Normal",0.00165617754223257,0.805233521033455
12792,"Cytoscape","http://www.cytoscape.org/","http://www.cytoscape.org/download.html","cytoscape",3,5,2,"2012-05-26T15:57:01Z","2012-05-26T15:45:26Z","2002-02-01","2012-05-01",22,7860610,5,"Java",2990008,1188401,585737,128089,328957,154872,3186,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4178409,"Increasing","VeryOld",0.00165617754223246,0.806889698575687
16907,"Spring Integration","http://www.springsource.org/spring-integration","http://www.springsource.com/download/community?project=Spring%20Integration","spring-integration",5,4.5,2,"2012-05-23T15:21:54Z","2012-05-22T01:59:45Z","2007-11-01","2012-05-01",21,205192,5,"Java",203103,94935,33594,13561,27375,8779,1837,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,298038,"Decreasing","Old",0.00165617754223257,0.80854587611792
19701,"galatichero","http://code.google.com/p/galatichero",,"galatichero",0,,0,"2012-06-25T09:02:32Z","2012-06-25T09:02:27Z","2006-10-01","2011-10-01",2,955351,5,"Java",12200,951,2263,110,2442,111,42,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13151,"NoChange","Old",0.00165617754223257,0.810202053660152
35719,"Retra - Resource and Activity Tracker","http://sourceforge.net/projects/retra",,"retra",0,,0,"2012-02-10T07:39:11Z","2012-02-10T07:38:52Z","2009-04-01","2012-02-01",2,40891,5,"Java",2460,709,859,126,475,50,40,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3169,"Increasing","Normal",0.00165617754223246,0.811858231202385
523401,"clj-serializer","http://github.com/mmcgrana/clj-serializer",,"clj-serializer",0,,0,"2012-06-26T22:03:28Z","2012-06-26T22:03:27Z","2010-02-01","2012-04-01",2,276,5,"Java",85,28,0,0,7,0,11,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,113,"Increasing","Normal",0.00165617754223257,0.813514408744617
16995,"CLDR","http://www.unicode.org/cldr","http://www.unicode.org/cldr/repository_access.html","cldr",1,5,1,"2012-06-21T17:14:23Z","2012-06-21T17:13:40Z","2002-07-01","2012-06-01",13,2328501,5,"Java",752026,382801,18071,11940,7253,2498,1532,40890,3857,3349,950,1260,46,167,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1134827,"Increasing","VeryOld",0.00165617754223246,0.81517058628685
3684,"OpenLaszlo","http://openlaszlo.org","http://www.openlaszlo.org/download","openlaszlo",26,4.69231,13,"2012-06-21T09:54:37Z","2012-06-21T09:54:04Z","2006-06-01","2012-06-01",10,365852,5,"Java",5467,4520,1842,1404,850,540,128,7,2,3,0,2,0,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,9987,"Decreasing","VeryOld",0.00165617754223257,0.816826763829082
3136,"Eclipse Data Tools (DTP)","http://www.eclipse.org/datatools/","http://www.eclipse.org/datatools/downloads.html",,6,,0,"2011-09-13T16:02:21Z","2011-09-13T15:48:10Z","2005-08-01","2011-07-01",8,1926401,5,"Java",167,335,0,41,42,80,6,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,502,"Decreasing","VeryOld",0.00165617754223257,0.818482941371315
481112,"elasticsearch","http://www.elasticsearch.com","http://www.elasticsearch.com/download/","elasticsearch",7,4.8,5,"2012-06-21T15:53:19Z","2012-06-21T15:45:56Z","2010-02-01","2012-06-01",53,221827,5,"Java",323985,291302,116647,109604,64032,59239,1239,13686,2903,8884,858,1923,316,88,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,615287,"Decreasing","Normal",0.00165617754223246,0.820139118913548
6608,"Modelica Development Tooling (MDT)","http://www.ida.liu.se/~pelab/modelica/OpenModelica/MDT/","http://www.ida.liu.se/~pelab/modelica/OpenModelica/MDT/",,3,3,1,"2011-09-14T08:42:19Z","2011-09-14T08:40:35Z","2005-09-01","2011-09-01",5,760443,5,"Java",44755,10573,13764,7764,4023,1028,121,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,55328,"Increasing","VeryOld",0.00165617754223257,0.82179529645578
577930,"platform_packages_apps_email","http://github.com/android/platform_packages_apps_email",,"platform_packages_apps_email",0,,0,"2012-06-19T12:53:23Z","2012-06-19T12:53:22Z","2008-10-01","2012-03-01",29,122073,5,"Java",77088,53351,19485,20580,1798,739,716,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,130439,"Decreasing","Old",0.00132494203378597,0.82179529645578
485655,"SLA@SOI","http://www.sla-at-soi.eu","http://open.sla-at-soi.eu","sla-at-soi",1,5,1,"2012-06-21T06:53:42Z","2012-06-21T06:53:36Z","2010-09-01","2011-11-01",28,4147123,5,"Java",1621032,69595,546183,17864,321394,10125,637,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1690627,"NoChange","Normal",0.00132494203378597,0.823120238489566
575852,"mtc","http://drugis.org/",,"mtc",0,,0,"2012-06-22T19:55:54Z","2012-06-22T19:55:50Z","2010-01-01","2012-06-01",5,13044,5,"Java",30188,24576,10107,5738,5669,4255,277,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,54764,"Increasing","Normal",0.00132494203378608,0.824445180523352
584580,"Mines Java Toolkit","http://inside.mines.edu/~dhale/jtk/index.html","http://boole.mines.edu/jtk/trunk/","minesjtk",0,,0,"2011-10-12T07:14:14Z","2011-10-12T07:14:12Z","2004-11-01","2011-08-01",4,125212,5,"Java",2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,"Decreasing","VeryOld",0.00132494203378597,0.825770122557138
9623,"xmlBlaster","http://www.xmlBlaster.org","http://www.xmlBlaster.org/download.html","xmlblaster",0,,0,"2012-06-24T18:44:55Z","2012-06-24T18:44:33Z","1999-01-01","2012-06-01",3,331075,5,"Java",3750,3391,1287,630,583,235,101,2,2,0,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7141,"NoChange","VeryOld",0.00132494203378608,0.827095064590924
11661,"JBoss Web","http://labs.jboss.com/jbossweb/","http://labs.jboss.com/jbossweb/downloads/","jbossweb",0,,0,"2011-07-02T15:56:53Z","2011-07-02T15:56:45Z","2006-07-01","2011-07-01",3,154633,5,"Java",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,"Decreasing","Old",0.00132494203378597,0.82842000662471
13432,"Apache Yoko",,,"yoko",0,,0,"2012-06-24T11:43:51Z","2012-06-24T11:38:36Z","2008-01-01","2012-05-01",3,236204,5,"Java",276,253,101,22,34,14,19,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,529,"Increasing","Old",0.00132494203378608,0.829744948658496
27259,"jWrestling","https://sourceforge.net/projects/jwrestling/","https://sourceforge.net/project/showfiles.php?group_id=193525","jWrestling",1,,0,"2011-11-19T11:54:18Z","2011-11-19T11:53:37Z","2007-06-01","2011-11-01",3,92345,5,"Java",52702,21840,12848,10296,6773,3768,49,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,74542,"Decreasing","Old",0.00132494203378597,0.831069890692282
584512,"totallylazy","http://code.google.com/p/totallylazy/","http://code.google.com/p/totallylazy/downloads/list","totallylazy",0,,0,"2012-06-21T10:52:21Z","2012-06-21T10:51:25Z","2010-09-01","2012-06-01",28,16046,5,"Java",26407,16855,141,106,4371,2246,570,5501,3222,20,8,1053,482,57,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43262,"NoChange","Normal",0.00132494203378608,0.832394832726068
465350,"notube-collector","http://code.google.com/p/notube-collector/",,"notube-collector",0,,0,"2012-06-25T10:51:27Z","2012-06-25T10:51:18Z","2009-10-01","2011-09-01",3,332668,5,"Java",6020,2492,885,414,818,280,80,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8512,"Decreasing","Normal",0.00132494203378597,0.833719774759854
348347,"JGit","http://www.eclipse.org/jgit/","http://www.eclipse.org/jgit/download/","jgit",27,4.66667,9,"2012-06-20T20:06:26Z","2012-06-20T20:03:29Z","2009-09-01","2012-06-01",26,143726,5,"Java",42035,11910,17972,2080,6667,874,608,5187,1588,1300,218,724,18,80,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,53945,"Decreasing","Normal",0.00132494203378597,0.83504471679364
500795,"fuse4j","http://sourceforge.net/projects/fuse-j",,"fuse4j",0,,0,"2012-06-23T16:08:08Z","2012-06-23T16:08:06Z","2008-11-01","2012-03-01",3,6508,5,"Java",4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8,"Decreasing","Old",0.00132494203378608,0.836369658827426
508318,"com.idega.block.email","http://github.com/idega/com.idega.block.email",,"com_idega_block_email",0,,0,"2012-06-24T12:06:15Z","2012-06-24T12:06:10Z","2002-03-01","2012-03-01",3,8657,5,"Java",56,19,7,3,11,3,6,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,75,"NoChange","VeryOld",0.00132494203378597,0.837694600861212
585742,"umat","http://code.google.com/p/umat/","https://umat.googlecode.com/svn/trunk","madhumat",0,,0,"2012-06-25T08:36:14Z","2012-06-25T08:36:10Z","2011-06-01","2011-10-01",3,2273,5,"Java",31895,29622,3002,2596,6213,5917,91,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,61517,"NoChange","Young",0.00132494203378608,0.839019542894998
29188,"Neo Framework","http://sourceforge.net/projects/neoframework",,"neoframework",0,,0,"2012-06-25T09:05:24Z","2012-06-25T09:05:19Z","2007-06-01","2012-03-01",2,128930,5,"Java",3025,2040,781,555,467,279,28,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5065,"Increasing","Old",0.00132494203378597,0.840344484928784
37059,"Ejb3Unit","http://sourceforge.net/projects/ejb3unit",,"ejb3unit",2,,0,"2012-06-25T06:33:10Z","2012-06-25T06:33:05Z","2006-04-01","2012-03-01",2,27756,5,"Java",322,46,9,0,99,2,5,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,368,"Decreasing","VeryOld",0.00132494203378608,0.84166942696257
187964,"zenglingzhu","http://code.google.com/p/zenglingzhu",,"zenglingzhu",0,,0,"2012-06-24T14:23:13Z","2012-06-24T14:23:10Z","2008-03-01","2012-04-01",2,13684,5,"Java",13684,548,1966,168,859,21,22,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14232,"Increasing","Old",0.00132494203378597,0.842994368996356
476521,"eadventure-android","http://code.google.com/p/eadventure-android/",,"eadventure-android",0,,0,"2012-06-26T06:43:40Z","2012-06-26T06:43:37Z","2009-11-01","2012-02-01",2,189012,5,"Java",199866,194979,65787,56472,34825,32621,50,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,394845,"Increasing","Normal",0.00132494203378608,0.844319311030142
485656,"xcode-hudson-plugin","http://rayh.com.au/xcode-hudson-plugin","http://rayh.com.au/xcode-hudson-plugin","xcode-hudson-plugin",1,,0,"2012-06-24T17:49:27Z","2012-06-24T17:49:26Z","2010-09-01","2011-09-01",2,769,5,"Java",2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,"NoChange","Normal",0.00132494203378597,0.845644253063928
3650,"GlassFish","https://glassfish.dev.java.net/","https://glassfish.dev.java.net/public/downloadsindex.html","glassfish",201,4.38333,60,"2012-04-27T09:46:07Z","2012-04-27T09:45:29Z","2011-07-01","2012-04-01",77,986782,5,"Java",1436032,449250,1064361,327731,341620,98892,3071,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1885282,"NoChange","Young",0.00132494203378608,0.846969195097715
588437,"ceylon.language","http://ceylon-lang.org","http://ceylon-lang.org/download/","ceylonlang",0,,0,"2012-06-21T22:53:25Z","2012-06-21T22:53:17Z","2008-03-01","2012-06-01",14,9020,5,"Java",22297,9812,1628,782,2992,993,607,4688,1303,577,32,381,17,119,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,32109,"Increasing","Old",0.00132494203378597,0.8482941371315
